SKU,Current Stock,Risk Score,Risk Level,Inventory Status,Expected Risk Level,Risk Level Correct,Expected Inventory Status,Inventory Status Correct,Overall Correct
1146,144,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1161,100,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1099,52,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1117,151,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1114,76,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1123,93,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1168,112,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1035,146,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1109,102,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1098,149,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1145,71,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1013,143,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1117,124,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1014,99,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1074,121,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1060,84,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1185,92,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1054,240,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1116,171,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1163,182,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1177,261,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1103,135,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1056,147,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1101,176,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1133,80,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1159,118,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1055,176,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1110,266,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1183,104,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1138,166,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1049,128,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1152,125,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1004,107,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1102,201,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1065,139,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1175,70,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1094,263,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1165,102,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1191,235,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1115,200,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1197,63,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1187,155,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1149,118,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1170,167,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1095,246,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1189,84,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1072,127,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1059,63,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1058,79,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1199,95,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1157,105,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1039,130,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1151,89,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1111,105,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1087,161,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1063,257,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1044,200,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1146,223,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1186,106,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1168,123,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1024,272,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1137,100,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1001,113,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1167,115,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1030,231,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1104,249,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1174,102,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1155,136,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1119,320,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1150,127,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1166,329,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1075,105,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1019,57,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1173,110,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1015,145,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1031,254,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1190,191,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1026,258,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1160,129,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1169,263,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1003,137,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1136,107,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1091,230,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1009,155,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1118,106,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1034,136,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1180,238,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1121,221,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1028,87,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1129,128,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1142,125,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1066,196,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1181,149,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1011,178,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1069,211,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1008,192,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1089,130,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1020,256,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1041,189,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1106,157,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1107,130,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1108,235,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1084,193,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1022,92,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1042,318,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1080,162,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1023,219,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1036,118,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1037,72,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1079,202,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1067,273,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1052,134,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1051,55,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1130,240,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1153,132,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1148,139,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1127,138,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1196,275,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1088,104,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1114,66,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1161,154,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1141,280,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1184,157,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1073,115,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1162,231,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1093,211,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1132,175,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1172,96,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1120,162,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1171,224,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1085,165,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1188,241,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1077,158,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1082,178,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1081,200,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1053,135,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1192,137,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1061,104,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1046,146,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1027,221,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1123,186,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1143,146,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1193,135,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1017,97,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1033,84,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1158,203,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1002,171,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1006,276,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1012,162,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1124,152,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1070,230,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1112,87,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1147,228,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1038,69,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1083,183,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1100,117,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1131,156,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1125,160,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1113,231,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1128,223,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1182,210,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1144,133,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1135,180,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1016,179,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1078,117,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1156,154,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1149,95,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1189,94,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1200,196,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1191,195,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1197,127,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1165,183,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1159,127,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1061,217,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1084,172,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1011,76,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1053,108,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1096,71,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1022,103,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1156,183,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1010,229,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1042,205,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1029,293,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1153,83,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1030,151,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1064,223,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1019,108,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1056,91,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1040,130,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1041,189,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1123,216,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1171,137,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1174,91,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1147,175,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1182,258,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1138,124,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1098,156,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1181,160,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1043,133,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1199,111,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1080,217,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1094,312,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1109,78,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1127,118,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1089,108,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1158,194,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1164,91,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1037,115,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1046,91,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1110,174,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1155,78,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1157,158,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1196,122,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1162,151,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1166,154,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1026,166,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1067,331,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1052,139,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1145,159,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1009,149,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1020,225,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1163,190,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1154,146,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1039,223,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1160,133,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1057,120,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1169,269,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1087,145,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1198,139,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1146,206,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1079,221,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1170,177,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1107,154,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1167,152,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1113,235,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1143,169,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1183,107,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1014,98,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1186,232,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1117,115,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1034,80,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1076,269,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1077,81,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1095,189,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1005,128,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1112,94,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1144,145,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1121,205,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1091,121,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1116,94,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1086,303,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1134,108,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1120,202,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1002,114,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1045,80,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1063,190,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1021,301,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1036,55,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1132,246,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1172,74,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1097,155,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1068,120,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1069,235,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1004,198,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1050,202,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1161,151,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1081,219,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1070,318,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1085,114,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1108,245,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1168,167,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1073,54,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1015,206,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1049,131,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1125,164,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1129,126,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1016,200,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1054,127,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1148,134,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1111,260,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1101,140,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1092,172,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1082,105,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1032,228,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1023,112,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1048,241,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1071,153,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1078,85,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1193,196,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1028,200,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1137,191,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1072,137,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1135,67,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1106,94,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1008,166,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1099,212,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1031,215,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1100,127,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1128,140,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1192,103,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1060,117,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1074,165,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1184,244,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1103,137,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1013,152,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1142,53,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1059,118,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1024,279,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1136,164,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1012,172,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1035,124,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1093,259,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1187,202,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1124,207,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1194,152,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1001,96,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1058,86,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1179,166,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1115,68,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1003,145,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1118,119,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1188,186,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1066,143,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1114,82,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1044,175,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1126,181,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1178,226,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1065,63,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1102,111,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1131,227,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1006,202,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1185,163,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1139,85,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1130,164,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1104,322,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1027,102,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1018,118,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1025,186,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1151,139,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1190,205,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1083,211,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1141,205,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1119,190,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1173,128,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1133,151,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1033,131,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1055,179,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1017,179,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1051,101,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1150,100,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1177,266,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1105,151,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1075,230,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1071,280,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1064,320,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1118,193,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1169,191,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1090,256,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1078,160,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1006,304,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1091,221,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1087,320,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1044,268,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1072,90,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1049,119,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1052,211,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1067,211,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1170,115,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1192,301,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1197,126,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1123,223,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1178,221,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1124,120,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1172,84,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1111,150,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1004,130,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1058,244,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1094,254,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1024,287,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1034,97,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1009,148,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1011,178,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1018,157,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1081,182,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1146,205,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1036,147,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1068,85,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1060,258,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1159,94,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1134,140,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1143,271,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1084,182,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1112,200,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1097,341,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1132,239,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1190,220,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1164,115,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
